Transaction_ID,User_ID,Transaction_Date,Transaction_Type,Amount_NPR,Payment_Method,Transaction_Status,Merchant_Category,City,Device_Type
ESW159197,37276,5/19/2024 8:57,Electricity Bill,19251.09,Debit Card,Success,Others,Lalitpur,Android
ESW159198,17849,10/6/2024 20:56,Mobile Recharge,16201.62,Linked Bank,Success,Utility,Pokhara,Android
ESW159199,36793,10/4/2024 23:03,Internet Bill,8625.8,Wallet Balance,Success,Utility,Pokhara,Android
ESW159200,49287,6/16/2024 13:34,Internet Bill,4868.29,Wallet Balance,Success,Transport,Bhaktapur,iOS
ESW159201,3537,8/5/2024 8:30,Electricity Bill,2747.71,Debit Card,Success,Utility,Chitwan,Android
ESW159202,33867,7/30/2024 20:22,QR Payment,3044.53,Linked Bank,Success,Others,Biratnagar,iOS
ESW159203,9307,6/13/2024 16:40,Fund Transfer,7367.17,Wallet Balance,Success,Utility,Kathmandu,Android
ESW159204,30051,7/16/2024 21:37,Fund Transfer,14897.54,Linked Bank,Success,Telecom,Pokhara,Android
ESW159205,28447,11/11/2024 8:00,Mobile Recharge,14394.32,Wallet Balance,Success,E-commerce,Pokhara,Android
ESW159206,11302,5/24/2024 12:11,Internet Bill,8907.23,Debit Card,Success,Transport,Biratnagar,Android
ESW159207,7275,12/30/2024 20:39,QR Payment,7543.77,Debit Card,Success,Others,Kathmandu,Android
ESW159208,43231,4/9/2024 12:48,Fund Transfer,7884.22,Wallet Balance,Success,Transport,Bhaktapur,iOS
ESW159209,15730,10/13/2024 19:18,Mobile Recharge,16046.91,Wallet Balance,Success,Transport,Chitwan,Web
ESW159210,20074,7/12/2024 19:58,QR Payment,2840.19,Linked Bank,Success,Utility,Biratnagar,Android
ESW159211,35202,9/17/2024 23:25,Electricity Bill,2753.13,Wallet Balance,Success,E-commerce,Chitwan,Web
ESW159212,2902,3/4/2024 1:19,QR Payment,2140.31,Wallet Balance,Success,Others,Lalitpur,Android
ESW159213,36791,6/4/2024 9:44,Internet Bill,18295.39,Wallet Balance,Success,Food Delivery,Butwal,Android
ESW159214,14739,9/20/2024 17:57,Fund Transfer,1327.22,Wallet Balance,Pending,E-commerce,Chitwan,iOS
ESW159215,40581,8/14/2024 2:16,Fund Transfer,13671.83,Linked Bank,Success,Food Delivery,Pokhara,Android
ESW159216,28351,12/21/2024 4:43,Electricity Bill,9635.02,Wallet Balance,Success,E-commerce,Bhaktapur,iOS
ESW159217,16685,6/15/2024 1:04,Fund Transfer,2549.29,Linked Bank,Success,Food Delivery,Bhaktapur,iOS
ESW159218,19977,6/30/2024 11:23,Mobile Recharge,8819.93,Wallet Balance,Success,E-commerce,Pokhara,Android
ESW159219,40286,1/16/2024 17:19,Fund Transfer,5801,Wallet Balance,Success,E-commerce,Kathmandu,Android
ESW159220,38707,3/23/2024 18:24,QR Payment,9107.5,Debit Card,Success,Transport,Bhaktapur,iOS
ESW159221,38161,4/21/2024 9:46,Mobile Recharge,17926.71,Wallet Balance,Failed,Others,Bhaktapur,Android
ESW159222,8139,1/30/2024 21:53,QR Payment,3947.2,Linked Bank,Success,Utility,Butwal,iOS
ESW159223,29967,1/9/2024 0:11,Mobile Recharge,5896.74,Debit Card,Success,Telecom,Chitwan,Android
ESW159224,29786,4/28/2024 9:30,Internet Bill,16458.18,Wallet Balance,Success,Utility,Kathmandu,Android
ESW159225,15828,11/23/2024 20:21,Electricity Bill,12273.23,Linked Bank,Success,Food Delivery,Butwal,Android
ESW159226,8224,5/15/2024 20:38,Mobile Recharge,3524.1,Linked Bank,Success,E-commerce,Bhaktapur,Android
ESW159227,45173,1/29/2024 23:37,Fund Transfer,18579.16,Wallet Balance,Success,Others,Butwal,iOS
ESW159228,40630,9/3/2024 15:19,Fund Transfer,9786.48,Wallet Balance,Failed,Telecom,Biratnagar,Android
ESW159229,32371,2/29/2024 2:28,Fund Transfer,18917.52,Linked Bank,Success,Transport,Butwal,Android
ESW159230,11858,4/4/2024 5:15,Mobile Recharge,413.65,Linked Bank,Success,Others,Chitwan,Android
ESW159231,39772,8/16/2024 20:25,Fund Transfer,8377.25,Linked Bank,Success,Telecom,Chitwan,Android
ESW159232,35594,8/18/2024 12:06,Mobile Recharge,8663.58,Wallet Balance,Success,Telecom,Biratnagar,Android
ESW159233,49205,12/22/2024 22:48,Electricity Bill,6312.37,Wallet Balance,Success,Utility,Lalitpur,Android
ESW159234,34793,12/11/2024 3:58,Mobile Recharge,5280.01,Wallet Balance,Success,Others,Bhaktapur,Android
ESW159235,1785,11/18/2024 8:04,QR Payment,4233.63,Wallet Balance,Success,Transport,Butwal,Android
ESW159236,46090,8/26/2024 8:06,Internet Bill,12021.92,Wallet Balance,Success,Food Delivery,Biratnagar,Android
ESW159237,32114,1/8/2024 19:00,Internet Bill,18826.6,Debit Card,Success,Others,Bhaktapur,Android
ESW159238,28865,3/11/2024 7:13,Electricity Bill,14782.51,Linked Bank,Failed,E-commerce,Bhaktapur,iOS
ESW159239,6186,7/8/2024 4:11,Electricity Bill,5493.35,Wallet Balance,Success,Telecom,Lalitpur,Android
ESW159240,8236,6/27/2024 10:52,Internet Bill,11379.31,Debit Card,Success,Others,Kathmandu,Android
ESW159241,49351,1/8/2024 20:14,Internet Bill,13832.44,Linked Bank,Success,Transport,Biratnagar,Android
ESW159242,40369,8/18/2024 5:08,Fund Transfer,10062.51,Debit Card,Success,E-commerce,Kathmandu,Android
ESW159243,34994,6/17/2024 2:56,Mobile Recharge,11863.18,Wallet Balance,Success,Utility,Bhaktapur,Android
ESW159244,3640,5/26/2024 6:11,Fund Transfer,11731.48,Linked Bank,Success,E-commerce,Pokhara,Android
ESW159245,37417,7/16/2024 14:27,Fund Transfer,13988.99,Debit Card,Success,Food Delivery,Lalitpur,Web
ESW159246,48400,10/12/2024 12:32,QR Payment,8733.42,Debit Card,Success,Telecom,Kathmandu,Android
ESW159247,30617,6/20/2024 2:43,QR Payment,14516.48,Linked Bank,Success,Utility,Bhaktapur,Android
ESW159248,39405,10/2/2024 21:39,QR Payment,17619.54,Wallet Balance,Success,E-commerce,Kathmandu,iOS
ESW159249,36971,9/15/2024 14:56,Mobile Recharge,5706.57,Wallet Balance,Success,Others,Butwal,Android
ESW159250,10992,8/25/2024 13:22,QR Payment,6135.79,Debit Card,Success,Food Delivery,Butwal,iOS
ESW159251,41003,2/3/2024 16:58,Fund Transfer,7536.38,Wallet Balance,Pending,Transport,Butwal,iOS
ESW159252,8293,12/11/2024 8:50,Electricity Bill,4080.72,Wallet Balance,Success,Telecom,Pokhara,Android
ESW159253,43376,6/11/2024 8:18,Fund Transfer,19317.04,Wallet Balance,Success,Food Delivery,Lalitpur,Android
ESW159254,25234,10/3/2024 18:02,QR Payment,9837.49,Wallet Balance,Success,Utility,Butwal,iOS
ESW159255,31748,7/29/2024 11:18,Mobile Recharge,6176.39,Linked Bank,Success,Utility,Pokhara,Android
ESW159256,23322,1/6/2024 7:57,Electricity Bill,11995.87,Wallet Balance,Success,Others,Biratnagar,Web
ESW159257,35729,6/26/2024 3:22,QR Payment,15490.2,Linked Bank,Success,Food Delivery,Chitwan,Android
ESW159258,7947,7/1/2024 18:57,Internet Bill,6570,Wallet Balance,Success,Transport,Pokhara,Android
ESW159259,1843,1/24/2024 16:38,Mobile Recharge,3567.79,Wallet Balance,Success,Telecom,Bhaktapur,Android
ESW159260,27216,2/6/2024 1:39,QR Payment,19045.58,Wallet Balance,Success,Telecom,Butwal,Android
ESW159261,44269,5/27/2024 5:10,QR Payment,19898.58,Wallet Balance,Success,Food Delivery,Biratnagar,Android
ESW159262,43660,10/14/2024 18:19,Fund Transfer,5589.75,Debit Card,Success,Telecom,Butwal,Web
ESW159263,44299,4/29/2024 23:40,Fund Transfer,9664.76,Wallet Balance,Pending,Utility,Bhaktapur,Android
ESW159264,8403,1/3/2024 15:24,Internet Bill,599.47,Wallet Balance,Success,Food Delivery,Kathmandu,Android
ESW159265,22013,7/20/2024 12:18,QR Payment,16278.78,Wallet Balance,Pending,Food Delivery,Biratnagar,Android
ESW159266,2604,6/27/2024 2:22,Electricity Bill,811.21,Wallet Balance,Pending,Utility,Bhaktapur,Android
ESW159267,43229,10/4/2024 10:55,Electricity Bill,15382.12,Linked Bank,Success,Transport,Kathmandu,Android
ESW159268,13862,6/29/2024 6:30,Mobile Recharge,5582.86,Debit Card,Failed,Utility,Kathmandu,Android
ESW159269,46292,7/13/2024 3:19,Electricity Bill,18706.84,Wallet Balance,Success,Transport,Biratnagar,Android
ESW159270,12594,4/17/2024 23:23,Mobile Recharge,5027.64,Wallet Balance,Success,E-commerce,Butwal,Web
ESW159271,7506,7/24/2024 9:58,Electricity Bill,19982.19,Linked Bank,Success,Food Delivery,Kathmandu,iOS
ESW159272,34298,11/26/2024 5:27,Fund Transfer,2799.48,Debit Card,Pending,Transport,Kathmandu,Android
ESW159273,3790,6/29/2024 8:04,Electricity Bill,17967.93,Linked Bank,Success,E-commerce,Butwal,Android
ESW159274,37709,1/2/2024 0:07,Fund Transfer,3286.23,Wallet Balance,Success,E-commerce,Kathmandu,Android
ESW159275,13414,9/12/2024 17:49,Internet Bill,16520.71,Linked Bank,Success,E-commerce,Butwal,Android
ESW159276,26233,11/24/2024 3:11,Mobile Recharge,5905.13,Linked Bank,Success,E-commerce,Biratnagar,iOS
ESW159277,43824,5/25/2024 17:49,Fund Transfer,8923.97,Wallet Balance,Success,Others,Pokhara,iOS
ESW159278,22617,12/12/2024 1:03,Mobile Recharge,10475.46,Wallet Balance,Pending,E-commerce,Lalitpur,Android
ESW159279,43128,7/11/2024 22:27,QR Payment,18024.25,Linked Bank,Success,Utility,Butwal,iOS
ESW159280,6792,9/7/2024 6:46,Fund Transfer,3417.08,Wallet Balance,Success,Food Delivery,Biratnagar,iOS
ESW159281,33723,10/15/2024 6:25,QR Payment,18925.17,Wallet Balance,Success,Utility,Biratnagar,Android
ESW159282,19870,12/13/2024 1:34,Mobile Recharge,4322.72,Linked Bank,Success,Transport,Bhaktapur,Web
ESW159283,49465,6/15/2024 1:52,Internet Bill,13093.88,Linked Bank,Success,Utility,Pokhara,iOS
ESW159284,44415,6/20/2024 1:11,Mobile Recharge,14216.28,Wallet Balance,Success,Telecom,Bhaktapur,Android
ESW159285,15924,2/1/2024 6:00,Electricity Bill,16475.92,Wallet Balance,Success,Others,Chitwan,Android
ESW159286,49295,8/11/2024 12:19,Mobile Recharge,19555.19,Linked Bank,Success,Transport,Butwal,Android
ESW159287,20227,10/22/2024 15:37,QR Payment,1242.27,Wallet Balance,Success,Utility,Butwal,Android
ESW159288,41557,1/2/2024 17:55,Mobile Recharge,15618.77,Wallet Balance,Failed,E-commerce,Pokhara,Android
ESW159289,27306,3/14/2024 19:35,Mobile Recharge,7640.01,Wallet Balance,Success,Others,Lalitpur,Android
ESW159290,45771,2/6/2024 21:43,Electricity Bill,14068.02,Wallet Balance,Success,Utility,Lalitpur,Web
ESW159291,29618,7/8/2024 3:49,Fund Transfer,5567.48,Linked Bank,Success,Telecom,Chitwan,Android
ESW159292,20622,11/24/2024 3:08,Fund Transfer,18882.92,Wallet Balance,Failed,E-commerce,Pokhara,Android
ESW159293,39052,6/6/2024 16:21,Mobile Recharge,15014.13,Wallet Balance,Success,Others,Kathmandu,Android
ESW159294,3689,7/9/2024 4:53,Fund Transfer,8262.55,Wallet Balance,Success,Transport,Chitwan,iOS
ESW159295,45293,11/24/2024 23:46,Fund Transfer,19305.09,Wallet Balance,Success,E-commerce,Biratnagar,Android
ESW159296,15899,1/13/2024 21:50,Internet Bill,15720.37,Wallet Balance,Success,Food Delivery,Chitwan,Android
ESW159297,37100,10/26/2024 20:31,Fund Transfer,14323.31,Wallet Balance,Success,Telecom,Lalitpur,iOS
ESW159298,7954,1/14/2024 13:00,Internet Bill,16551.49,Linked Bank,Success,Transport,Chitwan,iOS
ESW159299,41031,6/28/2024 10:53,Electricity Bill,13016.8,Linked Bank,Success,Others,Pokhara,iOS
ESW159300,26956,12/20/2024 3:04,Mobile Recharge,9520.02,Wallet Balance,Success,Telecom,Pokhara,Web
ESW159301,32089,8/30/2024 18:54,Mobile Recharge,5749.38,Wallet Balance,Success,Others,Bhaktapur,Android
ESW159302,40818,11/29/2024 2:55,QR Payment,2151,Wallet Balance,Success,Telecom,Biratnagar,Android
ESW159303,49848,4/8/2024 13:29,Electricity Bill,8178.06,Wallet Balance,Success,Others,Pokhara,Android
ESW159304,22645,1/29/2024 19:31,Electricity Bill,9445.56,Linked Bank,Success,Food Delivery,Pokhara,Android
ESW159305,14057,12/14/2024 18:50,Fund Transfer,18874.37,Linked Bank,Success,Utility,Butwal,Android
ESW159306,43150,12/30/2024 22:14,QR Payment,12420.48,Linked Bank,Pending,E-commerce,Biratnagar,iOS
ESW159307,8870,12/15/2024 20:49,Electricity Bill,1047.66,Wallet Balance,Success,Utility,Biratnagar,Android
ESW159308,18726,9/9/2024 3:22,Mobile Recharge,517.62,Linked Bank,Success,Transport,Pokhara,iOS
ESW159309,5753,8/8/2024 21:11,QR Payment,16845.04,Linked Bank,Success,Others,Pokhara,Android
ESW159310,8136,9/11/2024 7:38,Fund Transfer,11867.08,Wallet Balance,Success,Utility,Butwal,Android
ESW159311,28982,10/24/2024 23:07,Fund Transfer,11285.89,Debit Card,Success,Transport,Chitwan,Android
ESW159312,26564,8/13/2024 7:56,Internet Bill,7168.56,Wallet Balance,Success,Utility,Biratnagar,Android
ESW159313,45505,2/9/2024 22:54,Electricity Bill,14375.19,Wallet Balance,Success,Food Delivery,Biratnagar,Android
ESW159314,49768,10/20/2024 3:35,Fund Transfer,16670.22,Wallet Balance,Success,E-commerce,Bhaktapur,Android
ESW159315,1121,12/10/2024 3:11,Mobile Recharge,17940,Linked Bank,Success,Transport,Bhaktapur,iOS
ESW159316,3214,7/26/2024 10:32,Fund Transfer,8907.5,Linked Bank,Success,E-commerce,Pokhara,iOS
ESW159317,42793,5/8/2024 15:32,Electricity Bill,1711.41,Wallet Balance,Success,E-commerce,Pokhara,Android
ESW159318,35837,6/3/2024 16:22,Fund Transfer,17365.53,Linked Bank,Failed,Utility,Lalitpur,iOS
ESW159319,11076,5/8/2024 10:03,Fund Transfer,13675.69,Wallet Balance,Success,Utility,Lalitpur,Android
ESW159320,13248,6/3/2024 23:47,Mobile Recharge,14341.8,Wallet Balance,Success,Telecom,Bhaktapur,iOS
ESW159321,2962,9/22/2024 16:40,Fund Transfer,18876.28,Wallet Balance,Failed,Others,Biratnagar,Android
ESW159322,21407,8/22/2024 20:31,Electricity Bill,4630.57,Linked Bank,Success,E-commerce,Kathmandu,Web
ESW159323,25983,10/20/2024 10:11,Electricity Bill,16211.25,Debit Card,Success,Others,Kathmandu,Android
ESW159324,30153,5/3/2024 2:16,Fund Transfer,8676.85,Linked Bank,Success,Utility,Pokhara,iOS
ESW159325,7442,8/8/2024 23:11,QR Payment,18768.09,Wallet Balance,Success,Transport,Lalitpur,Android
ESW159326,48919,11/30/2024 11:34,Fund Transfer,6582.17,Wallet Balance,Success,Others,Chitwan,iOS
ESW159327,19753,6/6/2024 21:39,Electricity Bill,11553.39,Wallet Balance,Success,Telecom,Chitwan,Android
ESW159328,27738,10/1/2024 0:52,Fund Transfer,13310.55,Debit Card,Success,E-commerce,Kathmandu,Web
ESW159329,19703,4/20/2024 12:08,Electricity Bill,857.3,Linked Bank,Success,Food Delivery,Butwal,Android
ESW159330,41724,10/11/2024 6:09,Electricity Bill,12895.83,Wallet Balance,Success,Transport,Bhaktapur,Android
ESW159331,6555,12/14/2024 5:06,Mobile Recharge,13884.64,Debit Card,Success,Others,Bhaktapur,Android
ESW159332,2892,7/15/2024 6:28,Fund Transfer,16579.26,Linked Bank,Success,Telecom,Lalitpur,Android
ESW159333,40175,12/19/2024 4:07,Fund Transfer,6576.54,Debit Card,Success,Others,Lalitpur,iOS
ESW159334,11489,4/25/2024 12:33,QR Payment,14405.01,Wallet Balance,Success,Food Delivery,Chitwan,Android
ESW159335,47541,4/30/2024 23:23,Mobile Recharge,16433.36,Debit Card,Success,Food Delivery,Kathmandu,iOS
ESW159336,16213,5/5/2024 0:12,Mobile Recharge,16414.34,Wallet Balance,Pending,Telecom,Butwal,Android
ESW159337,48542,12/18/2024 8:21,Fund Transfer,4834.1,Debit Card,Success,Telecom,Lalitpur,iOS
ESW159338,24893,1/8/2024 9:20,QR Payment,19097.73,Linked Bank,Success,Telecom,Pokhara,Android
ESW159339,2489,3/15/2024 3:40,Mobile Recharge,14570.03,Wallet Balance,Success,Transport,Lalitpur,Web
ESW159340,30753,11/30/2024 0:00,Fund Transfer,13869.87,Debit Card,Success,E-commerce,Chitwan,Web
ESW159341,27628,3/5/2024 4:31,Mobile Recharge,16244.62,Wallet Balance,Success,Others,Biratnagar,iOS
ESW159342,37777,11/3/2024 9:17,Mobile Recharge,15708.57,Linked Bank,Failed,Telecom,Butwal,Android
ESW159343,16982,3/17/2024 7:30,Internet Bill,4269.97,Wallet Balance,Success,Transport,Pokhara,Web
ESW159344,27476,5/12/2024 15:37,QR Payment,12127.08,Wallet Balance,Success,Food Delivery,Kathmandu,iOS
ESW159345,2821,12/5/2024 1:17,Internet Bill,16337.73,Linked Bank,Success,Food Delivery,Butwal,Android
ESW159346,28486,5/11/2024 7:42,Electricity Bill,13435.22,Debit Card,Success,Transport,Lalitpur,Android
ESW159347,13552,10/7/2024 19:19,Electricity Bill,11615.64,Wallet Balance,Success,E-commerce,Chitwan,Android
ESW159348,18656,9/11/2024 0:31,Electricity Bill,5527.79,Linked Bank,Success,E-commerce,Biratnagar,Android
ESW159349,31814,9/14/2024 15:25,Electricity Bill,15576.27,Linked Bank,Success,Telecom,Lalitpur,Web
ESW159350,43846,2/27/2024 4:07,Mobile Recharge,1124.31,Wallet Balance,Success,Others,Kathmandu,iOS
ESW159351,12058,5/31/2024 6:08,Mobile Recharge,13771.73,Linked Bank,Success,Transport,Kathmandu,Android
ESW159352,9888,10/29/2024 21:25,Fund Transfer,15422.46,Wallet Balance,Failed,Telecom,Butwal,Android
ESW159353,11556,4/21/2024 18:03,Electricity Bill,18540.99,Linked Bank,Success,Utility,Bhaktapur,Android
ESW159354,21598,4/16/2024 18:21,Mobile Recharge,14786.79,Wallet Balance,Failed,E-commerce,Pokhara,Android
ESW159355,20225,5/19/2024 19:48,Fund Transfer,10509.04,Wallet Balance,Success,Food Delivery,Chitwan,iOS
ESW159356,44209,2/25/2024 18:25,QR Payment,3972.29,Wallet Balance,Success,Utility,Bhaktapur,Android
ESW159357,25325,3/22/2024 23:23,Fund Transfer,7998.31,Linked Bank,Success,Telecom,Butwal,Android
ESW159358,45084,8/24/2024 22:26,Mobile Recharge,1939.46,Wallet Balance,Success,Food Delivery,Lalitpur,iOS
ESW159359,36132,2/25/2024 20:51,Electricity Bill,8855.54,Debit Card,Success,E-commerce,Kathmandu,Android
ESW159360,29320,1/23/2024 19:21,Fund Transfer,3002.46,Linked Bank,Success,Food Delivery,Chitwan,Android
ESW159361,6363,6/18/2024 5:31,Mobile Recharge,3095.34,Linked Bank,Success,Transport,Pokhara,Web
ESW159362,17300,10/17/2024 12:17,Electricity Bill,3960.67,Wallet Balance,Success,Others,Kathmandu,Android
ESW159363,2117,11/6/2024 17:06,Electricity Bill,14016.31,Wallet Balance,Success,Transport,Chitwan,Android
ESW159364,33295,6/15/2024 17:56,Internet Bill,5948.87,Wallet Balance,Success,Utility,Lalitpur,Android
ESW159365,8447,12/21/2024 12:56,Internet Bill,13618.12,Wallet Balance,Success,E-commerce,Biratnagar,Android
ESW159366,18196,9/11/2024 0:47,Internet Bill,15854.08,Linked Bank,Success,E-commerce,Butwal,Android
ESW159367,33805,12/8/2024 2:46,Mobile Recharge,19100.28,Wallet Balance,Success,E-commerce,Pokhara,Android
ESW159368,3460,10/26/2024 16:41,Electricity Bill,1725.81,Linked Bank,Success,Transport,Biratnagar,Android
ESW159369,48054,8/15/2024 15:14,Electricity Bill,415.96,Wallet Balance,Success,Telecom,Pokhara,iOS
ESW159370,21103,5/28/2024 1:25,QR Payment,8540.62,Wallet Balance,Success,Transport,Chitwan,Android
ESW159371,10046,4/15/2024 1:57,Fund Transfer,3083.32,Wallet Balance,Success,Utility,Chitwan,Android
ESW159372,45906,7/2/2024 11:31,QR Payment,4734.93,Wallet Balance,Success,Utility,Lalitpur,Android
ESW159373,11440,1/15/2024 8:08,Fund Transfer,19315.08,Linked Bank,Failed,Utility,Biratnagar,Android
ESW159374,36122,8/2/2024 18:32,Mobile Recharge,19962.9,Wallet Balance,Success,Others,Pokhara,Android
ESW159375,5042,7/14/2024 14:30,Internet Bill,19703.11,Linked Bank,Success,Transport,Butwal,Android
ESW159376,45023,10/17/2024 6:50,Fund Transfer,18198.01,Wallet Balance,Success,Food Delivery,Pokhara,Android
ESW159377,16329,4/15/2024 12:24,Internet Bill,19622.38,Wallet Balance,Success,Utility,Bhaktapur,Android
ESW159378,34461,6/28/2024 16:44,Fund Transfer,3703.3,Wallet Balance,Failed,Others,Butwal,Android
ESW159379,9739,1/7/2024 13:49,QR Payment,660.47,Wallet Balance,Success,Others,Pokhara,Android
ESW159380,6976,5/5/2024 20:07,Mobile Recharge,6812.31,Debit Card,Success,Transport,Bhaktapur,Web
ESW159381,34890,3/2/2024 14:51,QR Payment,11415.4,Wallet Balance,Failed,Food Delivery,Lalitpur,iOS
ESW159382,5368,6/8/2024 20:30,Mobile Recharge,9221.21,Wallet Balance,Success,Utility,Lalitpur,Android
ESW159383,4023,2/5/2024 9:11,QR Payment,19810.43,Debit Card,Success,E-commerce,Lalitpur,Android
ESW159384,9975,3/29/2024 2:43,Mobile Recharge,4066.84,Linked Bank,Success,Telecom,Butwal,Android
ESW159385,26785,6/1/2024 22:19,Fund Transfer,4175.55,Wallet Balance,Success,Others,Butwal,Android
ESW159386,42899,7/8/2024 1:51,Fund Transfer,16335.49,Wallet Balance,Success,Utility,Lalitpur,iOS
ESW159387,48664,5/18/2024 14:22,Fund Transfer,8413.1,Debit Card,Success,Telecom,Biratnagar,Android
ESW159388,10522,3/15/2024 1:02,Electricity Bill,9089.03,Debit Card,Success,Transport,Pokhara,Android
ESW159389,43721,1/25/2024 0:40,Mobile Recharge,13561.47,Linked Bank,Success,Others,Pokhara,Android
ESW159390,40428,4/13/2024 15:15,Fund Transfer,17194.03,Linked Bank,Success,E-commerce,Bhaktapur,Android
ESW159391,15176,5/2/2024 1:59,Fund Transfer,19997.71,Linked Bank,Success,Telecom,Chitwan,Android
ESW159392,22433,4/17/2024 10:52,Electricity Bill,19723.29,Wallet Balance,Success,Food Delivery,Butwal,Android
ESW159393,19605,12/13/2024 2:27,Electricity Bill,17042.65,Wallet Balance,Success,Others,Biratnagar,Android
ESW159394,20126,2/4/2024 2:47,Electricity Bill,3176.85,Wallet Balance,Success,Telecom,Biratnagar,Android
ESW159395,2096,2/16/2024 21:36,QR Payment,2966.05,Wallet Balance,Success,Food Delivery,Pokhara,iOS
ESW159396,25575,12/1/2024 17:12,Fund Transfer,14561.25,Wallet Balance,Success,Transport,Lalitpur,Android
ESW159397,30840,4/19/2024 3:18,QR Payment,11293.6,Wallet Balance,Success,Others,Bhaktapur,Android
ESW159398,47743,4/8/2024 10:01,Mobile Recharge,16334.26,Wallet Balance,Success,Food Delivery,Biratnagar,Android
ESW159399,19487,8/17/2024 7:35,Fund Transfer,3489.7,Wallet Balance,Pending,Transport,Lalitpur,Android
ESW159400,5729,7/31/2024 14:57,Electricity Bill,18732.59,Linked Bank,Pending,Others,Chitwan,Android
ESW159401,16229,10/27/2024 5:29,Fund Transfer,446.6,Linked Bank,Success,Utility,Pokhara,Android
